candidate_id,recruiter,role,seniority,department,source,stage,stage_order,date_entered,date_exited,duration_days,final_outcome
CAND-0047,Camila P,Sr Software Engineer,Senior,Engineering,remoti,Sezzle Prescreening,5,2025-08-15,2025-08-18,3,Dropped
CAND-0048,Juan S,Sr AI Engineer,Senior,Engineering,remoti,CV Sent,1,2024-08-13,2024-08-17,4,Hired
CAND-0048,Juan S,Sr AI Engineer,Senior,Engineering,remoti,Remoti Screening,2,2024-08-17,2024-08-23,6,Hired
CAND-0048,Juan S,Sr AI Engineer,Senior,Engineering,remoti,Test Sent,3,2024-08-23,2024-09-02,10,Hired
CAND-0048,Juan S,Sr AI Engineer,Senior,Engineering,remoti,Test Reviewed,4,2024-09-02,2024-09-03,1,Hired
CAND-0048,Juan S,Sr AI Engineer,Senior,Engineering,remoti,Sezzle Prescreening,5,2024-09-03,2024-09-07,4,Hired
CAND-0048,Juan S,Sr AI Engineer,Senior,Engineering,remoti,Sezzle Interview,6,2024-09-07,2024-09-12,5,Hired
CAND-0048,Juan S,Sr AI Engineer,Senior,Engineering,remoti,Offer,7,2024-09-12,2024-09-19,7,Hired
CAND-0048,Juan S,Sr AI Engineer,Senior,Engineering,remoti,Hired,8,2024-09-19,2024-09-21,2,Hired
CAND-0049,Juan S,Data Engineer,Mid,Engineering,client,CV Sent,1,2025-10-19,2025-10-23,4,Dropped
CAND-0049,Juan S,Data Engineer,Mid,Engineering,client,Remoti Screening,2,2025-10-23,2025-10-25,2,Dropped
CAND-0049,Juan S,Data Engineer,Mid,Engineering,client,Test Sent,3,2025-10-25,2025-11-03,9,Dropped
CAND-0049,Juan S,Data Engineer,Mid,Engineering,client,Test Reviewed,4,2025-11-03,2025-11-06,3,Dropped
CAND-0050,Diego L,IT Vendor Manager,Senior,Operations,remoti,CV Sent,1,2025-08-17,2025-08-18,1,Hired
CAND-0050,Diego L,IT Vendor Manager,Senior,Operations,remoti,Remoti Screening,2,2025-08-18,2025-08-24,6,Hired
CAND-0050,Diego L,IT Vendor Manager,Senior,Operations,remoti,Test Sent,3,2025-08-24,2025-08-27,3,Hired
CAND-0050,Diego L,IT Vendor Manager,Senior,Operations,remoti,Test Reviewed,4,2025-08-27,2025-08-28,1,Hired
CAND-0050,Diego L,IT Vendor Manager,Senior,Operations,remoti,Sezzle Prescreening,5,2025-08-28,2025-09-02,5,Hired
CAND-0050,Diego L,IT Vendor Manager,Senior,Operations,remoti,Sezzle Interview,6,2025-09-02,2025-09-14,12,Hired
CAND-0050,Diego L,IT Vendor Manager,Senior,Operations,remoti,Offer,7,2025-09-14,2025-09-20,6,Hired
CAND-0050,Diego L,IT Vendor Manager,Senior,Operations,remoti,Hired,8,2025-09-20,2025-09-22,2,Hired
CAND-0051,Valentina C,Sr AI Engineer,Senior,Engineering,remoti,CV Sent,1,2024-03-06,2024-03-11,5,Dropped
CAND-0051,Valentina C,Sr AI Engineer,Senior,Engineering,remoti,Remoti Screening,2,2024-03-11,2024-03-13,2,Dropped
CAND-0051,Valentina C,Sr AI Engineer,Senior,Engineering,remoti,Test Sent,3,2024-03-13,2024-03-18,5,Dropped
CAND-0051,Valentina C,Sr AI Engineer,Senior,Engineering,remoti,Test Reviewed,4,2024-03-18,2024-03-21,3,Dropped
CAND-0051,Valentina C,Sr AI Engineer,Senior,Engineering,remoti,Sezzle Prescreening,5,2024-03-21,2024-03-24,3,Dropped
CAND-0051,Valentina C,Sr AI Engineer,Senior,Engineering,remoti,Sezzle Interview,6,2024-03-24,2024-04-04,11,Dropped
CAND-0052,Sofia R,Mobile Engineer,Mid,Engineering,remoti,CV Sent,1,2025-12-28,2025-12-31,3,Dropped
CAND-0052,Sofia R,Mobile Engineer,Mid,Engineering,remoti,Remoti Screening,2,2025-12-31,2026-01-05,5,Dropped
CAND-0053,Andres M,Product Manager,Mid,Product,remoti,CV Sent,1,2025-07-15,2025-07-17,2,Dropped
CAND-0053,Andres M,Product Manager,Mid,Product,remoti,Remoti Screening,2,2025-07-17,2025-07-21,4,Dropped
CAND-0053,Andres M,Product Manager,Mid,Product,remoti,Test Sent,3,2025-07-21,2025-07-24,3,Dropped
CAND-0054,Diego L,Fraud Ops,Junior,Operations,remoti,CV Sent,1,2025-12-10,2025-12-13,3,Dropped
CAND-0054,Diego L,Fraud Ops,Junior,Operations,remoti,Remoti Screening,2,2025-12-13,2025-12-17,4,Dropped
CAND-0054,Diego L,Fraud Ops,Junior,Operations,remoti,Test Sent,3,2025-12-17,2025-12-26,9,Dropped
CAND-0054,Diego L,Fraud Ops,Junior,Operations,remoti,Test Reviewed,4,2025-12-26,2025-12-31,5,Dropped
CAND-0055,Sofia R,Mid Software Engineer,Mid,Engineering,remoti,CV Sent,1,2025-11-25,2025-11-30,5,Hired
CAND-0055,Sofia R,Mid Software Engineer,Mid,Engineering,remoti,Remoti Screening,2,2025-11-30,2025-12-02,2,Hired
CAND-0055,Sofia R,Mid Software Engineer,Mid,Engineering,remoti,Test Sent,3,2025-12-02,2025-12-08,6,Hired
CAND-0055,Sofia R,Mid Software Engineer,Mid,Engineering,remoti,Test Reviewed,4,2025-12-08,2025-12-15,7,Hired
CAND-0055,Sofia R,Mid Software Engineer,Mid,Engineering,remoti,Sezzle Prescreening,5,2025-12-15,2025-12-20,5,Hired
CAND-0055,Sofia R,Mid Software Engineer,Mid,Engineering,remoti,Sezzle Interview,6,2025-12-20,2025-12-30,10,Hired
CAND-0055,Sofia R,Mid Software Engineer,Mid,Engineering,remoti,Offer,7,2025-12-30,2026-01-02,3,Hired
CAND-0055,Sofia R,Mid Software Engineer,Mid,Engineering,remoti,Hired,8,2026-01-02,2026-01-04,2,Hired
CAND-0056,Diego L,Sr AI Engineer,Senior,Engineering,remoti,CV Sent,1,2024-12-11,2024-12-14,3,Dropped
CAND-0056,Diego L,Sr AI Engineer,Senior,Engineering,remoti,Remoti Screening,2,2024-12-14,2024-12-17,3,Dropped
CAND-0056,Diego L,Sr AI Engineer,Senior,Engineering,remoti,Test Sent,3,2024-12-17,2024-12-26,9,Dropped
CAND-0056,Diego L,Sr AI Engineer,Senior,Engineering,remoti,Test Reviewed,4,2024-12-26,2024-12-30,4,Dropped
CAND-0056,Diego L,Sr AI Engineer,Senior,Engineering,remoti,Sezzle Prescreening,5,2024-12-30,2025-01-05,6,Dropped
CAND-0057,Diego L,Mid Software Engineer,Mid,Engineering,client,CV Sent,1,2024-01-06,2024-01-11,5,Dropped
CAND-0057,Diego L,Mid Software Engineer,Mid,Engineering,client,Remoti Screening,2,2024-01-11,2024-01-13,2,Dropped
CAND-0058,Sofia R,Mobile Engineer,Mid,Engineering,remoti,CV Sent,1,2025-07-20,2025-07-22,2,Dropped
CAND-0058,Sofia R,Mobile Engineer,Mid,Engineering,remoti,Remoti Screening,2,2025-07-22,2025-07-27,5,Dropped
CAND-0058,Sofia R,Mobile Engineer,Mid,Engineering,remoti,Test Sent,3,2025-07-27,2025-08-05,9,Dropped
CAND-0059,Valentina C,Product Designer,Mid,Product,remoti,CV Sent,1,2025-07-23,2025-07-27,4,Hired
CAND-0059,Valentina C,Product Designer,Mid,Product,remoti,Remoti Screening,2,2025-07-27,2025-07-29,2,Hired
CAND-0059,Valentina C,Product Designer,Mid,Product,remoti,Test Sent,3,2025-07-29,2025-08-01,3,Hired
CAND-0059,Valentina C,Product Designer,Mid,Product,remoti,Test Reviewed,4,2025-08-01,2025-08-03,2,Hired
CAND-0059,Valentina C,Product Designer,Mid,Product,remoti,Sezzle Prescreening,5,2025-08-03,2025-08-10,7,Hired
CAND-0059,Valentina C,Product Designer,Mid,Product,remoti,Sezzle Interview,6,2025-08-10,2025-08-17,7,Hired
CAND-0059,Valentina C,Product Designer,Mid,Product,remoti,Offer,7,2025-08-17,2025-08-22,5,Hired
CAND-0059,Valentina C,Product Designer,Mid,Product,remoti,Hired,8,2025-08-22,2025-08-23,1,Hired
CAND-0060,Andres M,Mid Software Engineer,Mid,Engineering,client,CV Sent,1,2025-06-08,2025-06-10,2,Dropped
CAND-0060,Andres M,Mid Software Engineer,Mid,Engineering,client,Remoti Screening,2,2025-06-10,2025-06-14,4,Dropped
CAND-0060,Andres M,Mid Software Engineer,Mid,Engineering,client,Test Sent,3,2025-06-14,2025-06-22,8,Dropped
CAND-0060,Andres M,Mid Software Engineer,Mid,Engineering,client,Test Reviewed,4,2025-06-22,2025-06-29,7,Dropped
CAND-0060,Andres M,Mid Software Engineer,Mid,Engineering,client,Sezzle Prescreening,5,2025-06-29,2025-07-07,8,Dropped
CAND-0061,Diego L,Sr AI Engineer,Senior,Engineering,client,CV Sent,1,2025-04-06,2025-04-11,5,Hired
CAND-0061,Diego L,Sr AI Engineer,Senior,Engineering,client,Remoti Screening,2,2025-04-11,2025-04-15,4,Hired
CAND-0061,Diego L,Sr AI Engineer,Senior,Engineering,client,Test Sent,3,2025-04-15,2025-04-25,10,Hired
CAND-0061,Diego L,Sr AI Engineer,Senior,Engineering,client,Test Reviewed,4,2025-04-25,2025-04-28,3,Hired
CAND-0061,Diego L,Sr AI Engineer,Senior,Engineering,client,Sezzle Prescreening,5,2025-04-28,2025-05-05,7,Hired
CAND-0061,Diego L,Sr AI Engineer,Senior,Engineering,client,Sezzle Interview,6,2025-05-05,2025-05-14,9,Hired
CAND-0061,Diego L,Sr AI Engineer,Senior,Engineering,client,Offer,7,2025-05-14,2025-05-19,5,Hired
CAND-0061,Diego L,Sr AI Engineer,Senior,Engineering,client,Hired,8,2025-05-19,2025-05-22,3,Hired
CAND-0062,Juan S,Sr Software Engineer,Senior,Engineering,client,CV Sent,1,2025-11-02,2025-11-04,2,Dropped
CAND-0062,Juan S,Sr Software Engineer,Senior,Engineering,client,Remoti Screening,2,2025-11-04,2025-11-06,2,Dropped
CAND-0063,Diego L,Fraud Ops,Junior,Operations,remoti,CV Sent,1,2025-04-16,2025-04-17,1,Dropped
CAND-0063,Diego L,Fraud Ops,Junior,Operations,remoti,Remoti Screening,2,2025-04-17,2025-04-22,5,Dropped
CAND-0063,Diego L,Fraud Ops,Junior,Operations,remoti,Test Sent,3,2025-04-22,2025-04-26,4,Dropped
CAND-0064,Diego L,Product Manager,Mid,Product,remoti,CV Sent,1,2024-12-06,2024-12-11,5,Hired
CAND-0064,Diego L,Product Manager,Mid,Product,remoti,Remoti Screening,2,2024-12-11,2024-12-15,4,Hired
CAND-0064,Diego L,Product Manager,Mid,Product,remoti,Test Sent,3,2024-12-15,2024-12-24,9,Hired
CAND-0064,Diego L,Product Manager,Mid,Product,remoti,Test Reviewed,4,2024-12-24,2024-12-25,1,Hired
CAND-0064,Diego L,Product Manager,Mid,Product,remoti,Sezzle Prescreening,5,2024-12-25,2024-12-28,3,Hired
CAND-0064,Diego L,Product Manager,Mid,Product,remoti,Sezzle Interview,6,2024-12-28,2025-01-04,7,Hired
CAND-0064,Diego L,Product Manager,Mid,Product,remoti,Offer,7,2025-01-04,2025-01-11,7,Hired
CAND-0064,Diego L,Product Manager,Mid,Product,remoti,Hired,8,2025-01-11,2025-01-12,1,Hired
CAND-0065,Juan S,Mobile Engineer,Mid,Engineering,remoti,CV Sent,1,2024-02-03,2024-02-04,1,Hired
CAND-0065,Juan S,Mobile Engineer,Mid,Engineering,remoti,Remoti Screening,2,2024-02-04,2024-02-06,2,Hired
CAND-0065,Juan S,Mobile Engineer,Mid,Engineering,remoti,Test Sent,3,2024-02-06,2024-02-13,7,Hired
CAND-0065,Juan S,Mobile Engineer,Mid,Engineering,remoti,Test Reviewed,4,2024-02-13,2024-02-15,2,Hired
CAND-0065,Juan S,Mobile Engineer,Mid,Engineering,remoti,Sezzle Prescreening,5,2024-02-15,2024-02-21,6,Hired
CAND-0065,Juan S,Mobile Engineer,Mid,Engineering,remoti,Sezzle Interview,6,2024-02-21,2024-02-26,5,Hired
CAND-0065,Juan S,Mobile Engineer,Mid,Engineering,remoti,Offer,7,2024-02-26,2024-02-28,2,Hired
CAND-0065,Juan S,Mobile Engineer,Mid,Engineering,remoti,Hired,8,2024-02-28,2024-03-01,2,Hired
CAND-0066,Camila P,Mid Software Engineer,Mid,Engineering,remoti,CV Sent,1,2025-04-21,2025-04-24,3,Dropped
CAND-0066,Camila P,Mid Software Engineer,Mid,Engineering,remoti,Remoti Screening,2,2025-04-24,2025-05-01,7,Dropped
CAND-0067,Sofia R,Data Engineer,Mid,Engineering,remoti,CV Sent,1,2024-12-23,2024-12-28,5,Hired
CAND-0067,Sofia R,Data Engineer,Mid,Engineering,remoti,Remoti Screening,2,2024-12-28,2025-01-02,5,Hired
CAND-0067,Sofia R,Data Engineer,Mid,Engineering,remoti,Test Sent,3,2025-01-02,2025-01-11,9,Hired
CAND-0067,Sofia R,Data Engineer,Mid,Engineering,remoti,Test Reviewed,4,2025-01-11,2025-01-13,2,Hired
CAND-0067,Sofia R,Data Engineer,Mid,Engineering,remoti,Sezzle Prescreening,5,2025-01-13,2025-01-21,8,Hired
CAND-0067,Sofia R,Data Engineer,Mid,Engineering,remoti,Sezzle Interview,6,2025-01-21,2025-01-27,6,Hired
CAND-0067,Sofia R,Data Engineer,Mid,Engineering,remoti,Offer,7,2025-01-27,2025-01-31,4,Hired
CAND-0067,Sofia R,Data Engineer,Mid,Engineering,remoti,Hired,8,2025-01-31,2025-02-03,3,Hired
CAND-0068,Juan S,Sr AI Engineer,Senior,Engineering,remoti,CV Sent,1,2024-01-13,2024-01-18,5,Hired
CAND-0068,Juan S,Sr AI Engineer,Senior,Engineering,remoti,Remoti Screening,2,2024-01-18,2024-01-25,7,Hired
CAND-0068,Juan S,Sr AI Engineer,Senior,Engineering,remoti,Test Sent,3,2024-01-25,2024-02-03,9,Hired
CAND-0068,Juan S,Sr AI Engineer,Senior,Engineering,remoti,Test Reviewed,4,2024-02-03,2024-02-06,3,Hired
CAND-0068,Juan S,Sr AI Engineer,Senior,Engineering,remoti,Sezzle Prescreening,5,2024-02-06,2024-02-09,3,Hired
CAND-0068,Juan S,Sr AI Engineer,Senior,Engineering,remoti,Sezzle Interview,6,2024-02-09,2024-02-17,8,Hired
CAND-0068,Juan S,Sr AI Engineer,Senior,Engineering,remoti,Offer,7,2024-02-17,2024-02-20,3,Hired
CAND-0068,Juan S,Sr AI Engineer,Senior,Engineering,remoti,Hired,8,2024-02-20,2024-02-23,3,Hired
CAND-0069,Juan S,IT Vendor Manager,Senior,Operations,remoti,CV Sent,1,2025-10-08,2025-10-09,1,Dropped
CAND-0069,Juan S,IT Vendor Manager,Senior,Operations,remoti,Remoti Screening,2,2025-10-09,2025-10-14,5,Dropped
CAND-0070,Valentina C,Fraud Ops,Junior,Operations,client,CV Sent,1,2024-07-02,2024-07-04,2,Hired
CAND-0070,Valentina C,Fraud Ops,Junior,Operations,client,Remoti Screening,2,2024-07-04,2024-07-10,6,Hired
CAND-0070,Valentina C,Fraud Ops,Junior,Operations,client,Test Sent,3,2024-07-10,2024-07-17,7,Hired
CAND-0070,Valentina C,Fraud Ops,Junior,Operations,client,Test Reviewed,4,2024-07-17,2024-07-20,3,Hired
CAND-0070,Valentina C,Fraud Ops,Junior,Operations,client,Sezzle Prescreening,5,2024-07-20,2024-07-24,4,Hired
CAND-0070,Valentina C,Fraud Ops,Junior,Operations,client,Sezzle Interview,6,2024-07-24,2024-08-03,10,Hired
CAND-0070,Valentina C,Fraud Ops,Junior,Operations,client,Offer,7,2024-08-03,2024-08-07,4,Hired
CAND-0070,Valentina C,Fraud Ops,Junior,Operations,client,Hired,8,2024-08-07,2024-08-09,2,Hired
CAND-0071,Andres M,Sr AI Engineer,Senior,Engineering,client,CV Sent,1,2024-08-23,2024-08-27,4,Dropped
CAND-0071,Andres M,Sr AI Engineer,Senior,Engineering,client,Remoti Screening,2,2024-08-27,2024-09-02,6,Dropped
CAND-0071,Andres M,Sr AI Engineer,Senior,Engineering,client,Test Sent,3,2024-09-02,2024-09-10,8,Dropped
CAND-0072,Juan S,Product Manager,Mid,Product,remoti,CV Sent,1,2025-01-29,2025-02-01,3,Dropped
CAND-0072,Juan S,Product Manager,Mid,Product,remoti,Remoti Screening,2,2025-02-01,2025-02-04,3,Dropped
CAND-0072,Juan S,Product Manager,Mid,Product,remoti,Test Sent,3,2025-02-04,2025-02-14,10,Dropped
CAND-0072,Juan S,Product Manager,Mid,Product,remoti,Test Reviewed,4,2025-02-14,2025-02-19,5,Dropped
CAND-0073,Sofia R,Product Manager,Mid,Product,remoti,CV Sent,1,2024-02-12,2024-02-15,3,Dropped
CAND-0073,Sofia R,Product Manager,Mid,Product,remoti,Remoti Screening,2,2024-02-15,2024-02-17,2,Dropped
CAND-0074,Juan S,Mobile Engineer,Mid,Engineering,client,CV Sent,1,2025-12-18,2025-12-23,5,Dropped
CAND-0074,Juan S,Mobile Engineer,Mid,Engineering,client,Remoti Screening,2,2025-12-23,2025-12-30,7,Dropped
CAND-0074,Juan S,Mobile Engineer,Mid,Engineering,client,Test Sent,3,2025-12-30,2026-01-07,8,Dropped
CAND-0074,Juan S,Mobile Engineer,Mid,Engineering,client,Test Reviewed,4,2026-01-07,2026-01-14,7,Dropped
CAND-0074,Juan S,Mobile Engineer,Mid,Engineering,client,Sezzle Prescreening,5,2026-01-14,2026-01-19,5,Dropped
CAND-0074,Juan S,Mobile Engineer,Mid,Engineering,client,Sezzle Interview,6,2026-01-19,2026-01-26,7,Dropped
CAND-0075,Valentina C,Sr AI Engineer,Senior,Engineering,remoti,CV Sent,1,2025-12-07,2025-12-10,3,Hired
CAND-0075,Valentina C,Sr AI Engineer,Senior,Engineering,remoti,Remoti Screening,2,2025-12-10,2025-12-17,7,Hired
CAND-0075,Valentina C,Sr AI Engineer,Senior,Engineering,remoti,Test Sent,3,2025-12-17,2025-12-25,8,Hired
CAND-0075,Valentina C,Sr AI Engineer,Senior,Engineering,remoti,Test Reviewed,4,2025-12-25,2025-12-26,1,Hired
CAND-0075,Valentina C,Sr AI Engineer,Senior,Engineering,remoti,Sezzle Prescreening,5,2025-12-26,2026-01-03,8,Hired
CAND-0075,Valentina C,Sr AI Engineer,Senior,Engineering,remoti,Sezzle Interview,6,2026-01-03,2026-01-09,6,Hired
CAND-0075,Valentina C,Sr AI Engineer,Senior,Engineering,remoti,Offer,7,2026-01-09,2026-01-15,6,Hired
CAND-0075,Valentina C,Sr AI Engineer,Senior,Engineering,remoti,Hired,8,2026-01-15,2026-01-16,1,Hired
CAND-0076,Camila P,Sr AI Engineer,Senior,Engineering,remoti,CV Sent,1,2026-02-26,2026-03-03,5,Dropped
CAND-0076,Camila P,Sr AI Engineer,Senior,Engineering,remoti,Remoti Screening,2,2026-03-03,2026-03-06,3,Dropped
CAND-0076,Camila P,Sr AI Engineer,Senior,Engineering,remoti,Test Sent,3,2026-03-06,2026-03-11,5,Dropped
CAND-0076,Camila P,Sr AI Engineer,Senior,Engineering,remoti,Test Reviewed,4,2026-03-11,2026-03-13,2,Dropped
CAND-0076,Camila P,Sr AI Engineer,Senior,Engineering,remoti,Sezzle Prescreening,5,2026-03-13,2026-03-19,6,Dropped
CAND-0077,Andres M,Data Engineer,Mid,Engineering,remoti,CV Sent,1,2024-01-31,2024-02-02,2,Dropped
CAND-0078,Andres M,Sr Software Engineer,Senior,Engineering,remoti,CV Sent,1,2024-05-13,2024-05-17,4,Dropped
CAND-0078,Andres M,Sr Software Engineer,Senior,Engineering,remoti,Remoti Screening,2,2024-05-17,2024-05-24,7,Dropped
CAND-0079,Diego L,Product Manager,Mid,Product,remoti,CV Sent,1,2025-09-25,2025-09-26,1,Dropped
CAND-0079,Diego L,Product Manager,Mid,Product,remoti,Remoti Screening,2,2025-09-26,2025-10-03,7,Dropped
CAND-0079,Diego L,Product Manager,Mid,Product,remoti,Test Sent,3,2025-10-03,2025-10-12,9,Dropped
CAND-0079,Diego L,Product Manager,Mid,Product,remoti,Test Reviewed,4,2025-10-12,2025-10-13,1,Dropped
CAND-0080,Diego L,Product Manager,Mid,Product,client,CV Sent,1,2025-04-03,2025-04-04,1,Dropped
CAND-0080,Diego L,Product Manager,Mid,Product,client,Remoti Screening,2,2025-04-04,2025-04-08,4,Dropped
CAND-0080,Diego L,Product Manager,Mid,Product,client,Test Sent,3,2025-04-08,2025-04-11,3,Dropped
CAND-0081,Diego L,Product Designer,Mid,Product,client,CV Sent,1,2025-07-01,2025-07-04,3,Hired
CAND-0081,Diego L,Product Designer,Mid,Product,client,Remoti Screening,2,2025-07-04,2025-07-10,6,Hired
CAND-0081,Diego L,Product Designer,Mid,Product,client,Test Sent,3,2025-07-10,2025-07-13,3,Hired
CAND-0081,Diego L,Product Designer,Mid,Product,client,Test Reviewed,4,2025-07-13,2025-07-19,6,Hired
CAND-0081,Diego L,Product Designer,Mid,Product,client,Sezzle Prescreening,5,2025-07-19,2025-07-25,6,Hired
CAND-0081,Diego L,Product Designer,Mid,Product,client,Sezzle Interview,6,2025-07-25,2025-07-31,6,Hired
CAND-0081,Diego L,Product Designer,Mid,Product,client,Offer,7,2025-07-31,2025-08-03,3,Hired
CAND-0081,Diego L,Product Designer,Mid,Product,client,Hired,8,2025-08-03,2025-08-05,2,Hired
CAND-0082,Valentina C,Product Designer,Mid,Product,remoti,CV Sent,1,2025-11-16,2025-11-19,3,Dropped
CAND-0082,Valentina C,Product Designer,Mid,Product,remoti,Remoti Screening,2,2025-11-19,2025-11-22,3,Dropped
CAND-0082,Valentina C,Product Designer,Mid,Product,remoti,Test Sent,3,2025-11-22,2025-12-01,9,Dropped
CAND-0083,Juan S,Junior Software Engineer,Junior,Engineering,remoti,CV Sent,1,2024-05-17,2024-05-22,5,Dropped
CAND-0084,Diego L,Product Manager,Mid,Product,remoti,CV Sent,1,2025-11-16,2025-11-20,4,Dropped
CAND-0084,Diego L,Product Manager,Mid,Product,remoti,Remoti Screening,2,2025-11-20,2025-11-27,7,Dropped
CAND-0085,Camila P,Junior Software Engineer,Junior,Engineering,remoti,CV Sent,1,2025-11-07,2025-11-11,4,Hired
CAND-0085,Camila P,Junior Software Engineer,Junior,Engineering,remoti,Remoti Screening,2,2025-11-11,2025-11-13,2,Hired
CAND-0085,Camila P,Junior Software Engineer,Junior,Engineering,remoti,Test Sent,3,2025-11-13,2025-11-23,10,Hired
CAND-0085,Camila P,Junior Software Engineer,Junior,Engineering,remoti,Test Reviewed,4,2025-11-23,2025-11-30,7,Hired
CAND-0085,Camila P,Junior Software Engineer,Junior,Engineering,remoti,Sezzle Prescreening,5,2025-11-30,2025-12-03,3,Hired
CAND-0085,Camila P,Junior Software Engineer,Junior,Engineering,remoti,Sezzle Interview,6,2025-12-03,2025-12-14,11,Hired
CAND-0085,Camila P,Junior Software Engineer,Junior,Engineering,remoti,Offer,7,2025-12-14,2025-12-20,6,Hired
CAND-0085,Camila P,Junior Software Engineer,Junior,Engineering,remoti,Hired,8,2025-12-20,2025-12-23,3,Hired
CAND-0086,Juan S,Product Manager,Mid,Product,client,CV Sent,1,2024-10-04,2024-10-05,1,Hired
CAND-0086,Juan S,Product Manager,Mid,Product,client,Remoti Screening,2,2024-10-05,2024-10-12,7,Hired
CAND-0086,Juan S,Product Manager,Mid,Product,client,Test Sent,3,2024-10-12,2024-10-19,7,Hired
CAND-0086,Juan S,Product Manager,Mid,Product,client,Test Reviewed,4,2024-10-19,2024-10-21,2,Hired
CAND-0086,Juan S,Product Manager,Mid,Product,client,Sezzle Prescreening,5,2024-10-21,2024-10-27,6,Hired
CAND-0086,Juan S,Product Manager,Mid,Product,client,Sezzle Interview,6,2024-10-27,2024-10-31,4,Hired
CAND-0086,Juan S,Product Manager,Mid,Product,client,Offer,7,2024-10-31,2024-11-07,7,Hired
CAND-0086,Juan S,Product Manager,Mid,Product,client,Hired,8,2024-11-07,2024-11-08,1,Hired
CAND-0087,Diego L,Sr Software Engineer,Senior,Engineering,remoti,CV Sent,1,2025-01-17,2025-01-20,3,Dropped
CAND-0087,Diego L,Sr Software Engineer,Senior,Engineering,remoti,Remoti Screening,2,2025-01-20,2025-01-26,6,Dropped
CAND-0087,Diego L,Sr Software Engineer,Senior,Engineering,remoti,Test Sent,3,2025-01-26,2025-01-28,2,Dropped
CAND-0088,Diego L,Junior Software Engineer,Junior,Engineering,remoti,CV Sent,1,2025-05-16,2025-05-21,5,Dropped
CAND-0088,Diego L,Junior Software Engineer,Junior,Engineering,remoti,Remoti Screening,2,2025-05-21,2025-05-25,4,Dropped
CAND-0089,Juan S,Junior Software Engineer,Junior,Engineering,remoti,CV Sent,1,2025-05-17,2025-05-22,5,Dropped
CAND-0089,Juan S,Junior Software Engineer,Junior,Engineering,remoti,Remoti Screening,2,2025-05-22,2025-05-24,2,Dropped
CAND-0089,Juan S,Junior Software Engineer,Junior,Engineering,remoti,Test Sent,3,2025-05-24,2025-05-26,2,Dropped
CAND-0090,Valentina C,IT Operations,Junior,Operations,remoti,CV Sent,1,2024-01-12,2024-01-16,4,Dropped
CAND-0090,Valentina C,IT Operations,Junior,Operations,remoti,Remoti Screening,2,2024-01-16,2024-01-19,3,Dropped
CAND-0091,Juan S,Data Engineer,Mid,Engineering,client,CV Sent,1,2024-03-18,2024-03-22,4,Dropped
